country,market_segment,adults,children,babies,customer_id
PAN,Offline TA/TO,2,0,0,b21bd2348077dd8451b84df481edf08273ab6f7bdf63ac08bb522cdd451d93dc
ARG,Groups,1,0,0,4493ac8f3e7844cc41b243f3097360bff58eeb7a429acb11212a1d2080743c74
URY,Corporate,1,0,0,0cd0359c8d6e1b027c1f6ae53cf97e2faf5da6c10aaf17c6077ab66946d75ff6
FRA,Offline TA/TO,2,2,1,cadfa5e8592fc32c1aded83bb98b504cb4494845776db6f332155c991dfdf4eb
QAT,Direct,1,0,0,54fdd1d7c5a3131872626d3533cdd41b057241858044d26561115db42a4c9947
SWE,Direct,2,0,1,2f905272f80787205cc70ddbf287977cf81cb1f751e323c0c8b97250aeb5a0e2
AGO,Corporate,1,0,0,e6f1b4ab72b062b73c6d0a8e80cf5d616259390d9840c6be66d0c338ed3a9269
GRC,Aviation,1,0,0,5ff1c7753fbdf9da3326ea2f10b592357afe5b889e1a9f948a9198fb566e3356
BEL,Direct,0,2,0,42d10c6e4c58449ba0de6affbf3faa1f52a4a697f59a47c91b1f00bbacde47a3
DNK,Direct,2,3,0,5532c8569f77661c0aa8a82d9affa7e90f1a3a3be3723368bacc90841ba522f1
NLD,Online TA,4,0,0,0c7239750f9e749acee6cd90331ae14821cdf1dd0d993c2dadb5edad6725b954
IRL,Online TA,0,2,0,fdb94d59b7c744969f97d5e937101fd32cd9579c4fc615e79b3dc9fa105ed160
TUR,Direct,3,0,0,6d1b6215fc8ffb41f8bd6d12a007e085d0c21d2db893e6876b85a517430327aa
KOR,Online TA,2,1,0,50d947ac88fb484b33c2a651c1b9064ee465117a398fbf8535b25ae1237b3523
ROU,Corporate,1,0,0,2f0f4902e92595afaf02d109faab97d17fd2bea03fab74a3ef6684385d2b1bf1
CZE,Direct,2,1,0,531e1c8db187f23eea5c283d19d4cd8e262bbcabf40f624206d5e15a2a1f1892
SEN,Online TA,2,0,0,b76b57670779632674a53dc2892a1add37e42c6a78084abce7616bc480fa7be2
CMR,Offline TA/TO,1,0,0,dd921121376b85822a2abd118ef593c6c8d7e02860bc4e78c7ac1f0a499e48b9
IRN,Offline TA/TO,1,0,0,fc1d4f7c49e7b3bfad12b33dd34765e59effe837ee0ef17379f3785fc2cd008c
BRA,Corporate,2,0,0,b6c2473e0c75c2ec4e039bfc28736cde23b2aee675576039cc54ba93f68d768d
MMR,Online TA,2,0,0,c6ba415d373e69005c6a977ae47320437d8b4efa1766d4b517dedc17d0d45b0f
BEL,Online TA,1,2,0,1f75bfd2bba298afee01fa7ecb1b466311f347c0655683e6f497ac0002c73316
PRY,Online TA,2,0,0,990025e9c52ea36f9687145204ff43e23ed447b1afef177cd67c2f1c4de5b30f
ZAF,Direct,1,0,0,d4097cd05f4749932b2281e39483dabde61b193f61d5855a3d95cbab9e178e73
ESP,Complementary,2,1,0,0420f911da5654e3873837e5fbc194cbd4ff09591015af3f086c90bb2ded32e5
IRL,Groups,0,0,0,4694000a188ecf32d837a3bedcbbf0875a92c3df33bb82d8a1451c606e88b462
FIN,Online TA,1,2,0,d53a301173c67f05bf695b3025b531b47874c833c8eda68aa16609429137fa1a
VEN,Corporate,2,0,0,e39086c6e9460a3ba88d3c999ee3971f1e6f29ef51907846d0d4aded54d3ccde
IRL,Online TA,1,1,0,7e17ca0738937dd788cc00ae9a9cbc4ebed20a622197d4afdcb0af1937b24882
NZL,Online TA,2,2,0,bb7b1a38693311fd1a5c44fa6995bee64dad902f4e920aa4a5391cd610ccb0d9
LBN,Offline TA/TO,1,0,0,5ab7fa7cbaaf4d364e2b21dc1c748e6a23f3cc9aba810a1efa67084ffbc2d8da
EGY,Direct,2,0,0,00accde489ae8642c3046e017357b88bd7a4c9445f617d40c903be1294291398
DEU,Online TA,0,0,0,c259d76a5af980d01e1d51040da25c761c4969ebfd18d34618635f64bacd2159
IDN,Online TA,1,0,0,c59748d8827ab8e83e49fef776b3e9c5a0d854ea84ca79d25b94fe249b8776cc
MEX,Direct,1,0,0,4b6b28e675e4e0ed61cb51bd64c056bbeee1c41806455eb92ed5ae7056e88cd2
CRI,Corporate,2,0,0,d6d553ab55df5ec5e9ae11a5607d3a7e2c3e78d6c0d171c177833f13247723a5
NOR,Direct,3,2,0,1ec40c31bf5af633a075f699a11f0626f90a4cf901d15a900797ffd54836b95b
AUT,Online TA,1,1,0,90b4136dda0595c4c11795cf9de21a2336cc0a557e88f0e0a73ef1f179149e07
USA,Aviation,1,0,0,76df145112f396025265a8b39c530e3a4f91bb489a49f5044e686e06f3570fa8
NOR,Direct,3,1,0,aaadcee110271ff5aecbc0fd4a632ad036568b284d537df4ff4c0ea8c72518bf
GHA,Online TA,1,0,0,766d07cb1cdfec513b6384eadce166ab47c10c7904c37efc2af426a4731bf246
AIA,Online TA,2,2,0,ad2db26fe1a7d77850c53d1499114938e6b31b4814e84510a16504f0546be2ba
DEU,Direct,2,0,1,ab7d083bba75ec54572d82da76fa5850c942e5e4d268383f87ea4924900892cb
ITA,Direct,3,1,0,b3303c2c773db3c5fae81c75299f490d5f61e464ea9e36707c49361084f57b75
DNK,Corporate,2,0,0,2a60b4059675213dae8bd9bad230f49bb57a55b1bf1c08d5b28f8cfe9210c1cd
MAR,Offline TA/TO,1,0,0,9a6e2a956a03ce93559e74a58b70494937074018d8f4a809eb883296fc82f9d7
HRV,Online TA,2,1,0,11ff93cec32a9569b318743f8ce1082a68fbf5433f7e062d57909249e3e87b64
HUN,Offline TA/TO,1,0,0,b30c91e58a62e20509e1a60c46679765af00d21bca694eb0ecce19528bc5c959
ITA,Online TA,1,1,0,499cacbdd08583af805bac4d2164e0eb3f8f28c1c3b42f00d1548081b334840d
AGO,Direct,2,0,1,1acc5a1f1d2a7a0f6ea478d217a4174e0df0b306f805b04f189bdc7b91f879c1
THA,Offline TA/TO,1,0,0,279780d671d884311888c9ed47605ba6501d0ea6fc473ff6804add3a9dda4897
ISL,Groups,1,0,0,c7e34fe1f702d99ca2c335501af35fead4833454577f9ac2203cb9716439d083
CHE,Offline TA/TO,0,0,0,a0d2986033da4ed98f106021ec4e3489c44796152d2ecdf05548e3572a389574
LTU,Online TA,1,0,0,c92469368c47fdc73f3b7d44d386763d67e18192b7ad64017d33f4b97d0d4350
SWE,Online TA,1,1,0,92b93f6d5605fd08291d59c5457e8800b7abeb16579c947daab090676ac41269
ASM,Online TA,2,0,0,c2f30da169bf645d81701bb9a45d042b7f59c9eef8f7074e62b6130249f45c94
BHR,Online TA,2,0,0,6992a4b8e8dd6e894b15ea946b90da2545c9ca69e658053191ad24ebb56ef520
AGO,Offline TA/TO,1,0,0,104791b0f4068f4ef30f20a3075da4f9f14f0ed1037cde61c2bab43467ea92bb
SGP,Direct,1,0,0,e07de512aebd9b6507a50b2d9b6f55bc94c25ddcc482395862aa12372b4eda52
ITA,Online TA,1,2,0,c3e43cb76eeb7078bf8748a7fdf6ac1d2e77411f52da4052e4ae73cf67b39172
CHE,Offline TA/TO,2,1,0,c77b49b5879155d03f109ce849cf846c9efb8e9275d6da2264cd413287d87495
BEL,Offline TA/TO,1,1,0,bbb5caee4913d3d7e05d98e19f386eb7150927aa2191b0b65bceaded83d360c3
CHN,Corporate,2,0,0,545bdc5eff110f9039c5449a92bbd487a48fda6930775ed38a9d0002d7121e9c
ITA,Complementary,0,2,0,9a5b6a170b7d600fd32f8a195289b4657c3cc6a44b95845ddab71cc3b126ca73
AUS,Online TA,3,2,0,6648b845df596abf6e3236512cc7395cbec2a78c04a24ac29c7b198a5b2dc800
LUX,Online TA,0,0,0,3bc4e7f0fbf2ec9f94be332839ef5948d5bf567de143e507de046e8bf2b0c7a3
CMR,Groups,2,0,0,34d7265e1c19ea7a77eae50fc1ffda9d40d0b6f7a53f32e61fd12d3a23c1b49b
ZAF,Offline TA/TO,2,0,0,7f67c4bffd7ab0bf2f126ca680f49b0940e9c5ab32ec2e7b65731f339e18bde9
KOR,Direct,3,0,0,20f774a8828a976ecca815f6336261149735215f74caa99dbfc3688bc7809045
FRA,Offline TA/TO,3,2,0,2bb88b3b07067889f93c65f78cd31ebc3161303b0ae42d7ce2e7cf0836ca8111
ESP,Direct,0,0,0,2b642bb2548d2c7e21900a15e98819ef6b777292bb85e11f63b3b1aa9df19d56
USA,Direct,0,0,0,fd2cda52093a4366007b26968005711400dc9802df6e2650452b43adbd0240ab
TUN,Online TA,1,0,0,bcd5412245be4a308e6baee27b0c2bf391d180adc45ab10db59eeb9b81145304
THA,Groups,2,0,0,e818734c5dff28283edd6f16f93b0dcfd5e70fa86965dd2facf1269f0e9e6110
LTU,Corporate,1,0,0,04e2f75e84a1c1ebcc5ad8aae85379c3c4a3abd91b958bbcb37f6fa218c42b54
ARG,Online TA,4,0,0,d95009e4c42034d8d7f53f7bfd4d804e7f6455f523590ec2baecf8650d4aa157
KEN,Direct,1,0,0,14235942cd0ee4070ca67ae072bd146a9efad5e41e82b562e2665d9632189f58
MAR,Online TA,2,1,1,77773513b5e31e691b991fe8720c9d71c85775376645fa5744df8fd1cee01c7f
SVK,Direct,1,0,1,01519b5aa61fbc2c8771ae17ab13fa7da5005d8e8f54e2e010e60e3b21bd1e9e
ATA,Direct,1,0,0,e983f45bd0301e73dbfbeefd5f5207a87ba3122a17b9bda92293a1bc21294587
MYS,Direct,2,1,0,dceb3bf5e90a65b0f7040c1810cff7908fb6660f77f14c62ad91f79d6b20c098
NLD,Aviation,1,0,0,349ccd8092b6a6614e0b94dd11e82d46574a100e6013e9bc6c27d9d372675b74
GAB,Online TA,2,1,0,d51f37f2f379b23aace705003627d1d899ee73f6a551785aea897751bd8ec131
CHN,Corporate,1,0,0,c15f95e64841a1f89570fde8a1b9e5af6336e923e8d2979c899fd592be0386f7
PER,Offline TA/TO,2,0,0,fd385477c93a8293b432b3810cffe519e8b668ac470e66e510550db2f2884af8
SYC,Offline TA/TO,1,0,0,39eadee47918cb01381756066cdd7726ed5db80db4814d48b5f426d375fe07a7
MOZ,Online TA,1,0,0,6e58241a5757dd4f5bb24ecdfda5de6da95ef1797dde7a64f3c8c8430778d233
COL,Direct,3,0,0,1f7cf03c46542e9190ed2ab06bde5581ebc83a5551859f49bd5410eda1000df4
IND,Corporate,2,0,0,1ebc8a7b0a3838f28a5b8176afb4234c615549a126271547ff7cf28a18b78ed6
MNE,Groups,1,0,0,5b857eef22d1cf4039f24289eedc51d44dbc22c85ee76597db955c3fe5277e4f
LBN,Online TA,3,0,0,5c699a8e59ad32f1d37cc08d1d292ae837bc69fddfce81eb56ef93fa77ebc4bc
TUN,Groups,1,0,0,885c253cce9b9f7a7c27de7ebeb890c81ff36384d369784549b36bd107120147
KOR,Corporate,1,0,0,4c91f71572a2ff9bcfe356534f5cc2b231a89efb779e5817bc064c53275d7842
ITA,Online TA,0,2,1,1405df6bd0ac71a8a5908605c72218d92512aaa9c9e91a376fd59906699e66a5
IRN,Direct,1,0,0,4def6ae79c3ec851f8fa4f4a4d788e9d43e3300b99579d16647c1004f86c6e9e
PAN,Online TA,3,0,0,662e9d8daf9d8ccfff6abdbf581d68650cf5ae0c48d8073fce48ebb649156574
TUR,Online TA,2,2,0,8e5fcba4e7246f979239e7085865c94af05bf9c63ae1804431cdc9b1d5ddc528
BRA,Direct,3,2,0,99c4710bfc9ead0d8549029abf16643a8743335d8295aee09e60244fc1d6d47e
IRN,Online TA,1,0,0,612a9b65ae2cac6df80ba5171f011640853561c6534e3fde14decdc011d4445e
MYS,Direct,2,0,0,88e509e8b9d933ac871c382aeee7684770925abd9014014797c9554b8a910da2
DEU,Aviation,2,0,0,2f5f2b90e8e821845760540fc6e37466345b109b7486d07c6296f4e0b92b111b
IRQ,Online TA,1,0,0,e3e45b998f2d59df13a6d0f89971665d50a3a9cd5f49e2691c40c30475bcb577
CHL,Online TA,2,1,0,5f7e9044d09cc9adf4e5cb9851f3dfe8cb6f3cafb07a45eb00e0ed7ee7fdda7a
JPN,Online TA,2,2,1,15763e432968bd1a26a15a5c7a1383bf1d64ed8ea614b6ca7ad7f1099a24e581
BGD,Direct,1,0,0,1a22db920b85235e727ed7e7592603ad93b254259680379d24cfdd947fda3faf
MAR,Online TA,3,0,0,b0c0d07ef2e7023bdca6240c94cd697a5457f559296863b40b3453fad4dc4070
TUR,Groups,3,0,0,193dde9612b1614732a9adcbbba527054826e04e1e8863356883278aad02eb4e
MLI,Online TA,2,0,0,16993dc63bb53afd25b94efa79cb13058b4934acbcd4ae7d4bfa5b829872caf1
CHL,Corporate,2,0,0,9abd5aa813bfd89354a952131c90923fb934e6ae979309e56bf1d97b6e3c7040
BRA,Groups,3,0,0,ed5725544ffc834c06c167081b1fa457febceb9f546172d94a06653afeabfcee
AGO,Groups,1,0,0,1c57534caac889c2d8380c063c694faebc9af720fbd86247c6e68a160c205512
SVK,Online TA,1,0,0,8a358ab82df13cf23b17b03f8d58c22965a6e40ed032f5f394bbef2471f77b55
DEU,Offline TA/TO,0,0,0,e9b0b970f76fd0d2ec3058cc62f5ac00641f1e811c8d5708e4f1c2dd7cdacf5a
JPN,Groups,1,0,0,9db2aab7e7a286540e21495134bb92397c6775d6efa70c6002282be80b4158be
BLR,Direct,0,1,0,089c38a49a331fed75a126b186fd809acbf63163a19cdba4949897adf457be49
TUN,Offline TA/TO,1,0,0,33fd6269f9cf9cc5adabfde586344c03c3e6bd899ae136e83cefb9f21a98f123
LTU,Direct,1,0,0,cff02fd919066f6ef8b390457a6713ef97d115163e90a52c3df716f23473ccdb
ECU,Online TA,3,0,0,12d64ad61087aa2b99ba6260030aa6e9da16981e039005c4060dbedde3a4e0b3
FRA,Aviation,1,0,0,6359959089818e26506087162b5eaa80c6cd0a12de8736d2cf7536236c521085
NLD,Direct,1,2,0,22a3f6786cfd7694a94af00cdd3c8de6d9b27c8e6c27f7e027c174091569406e
PRT,Offline TA/TO,3,2,0,3bd812d5844140934c06a86c04c56c4ea285e13b21e632a3f316cce639ec277b
IRN,Online TA,3,0,0,ed7f44f98c2420a36d7f3c59e2e836c8aaf0d0aebd53e4f73a8f28eb87975360
RUS,Online TA,0,2,0,969e8d2295e44c812bb5408a57d015cf93a7ac48304067e1e663991ea0694439
THA,Offline TA/TO,2,0,0,7539783b5a0c0d1af33014c654a35342297278277f6d458f850317beab8a8103
JPN,Offline TA/TO,2,0,0,94c0b35384ed72b6628509e6c8faf5f97ad188290d8b5c40ddaa8789dfc459b7
KOR,Offline TA/TO,2,1,0,e2c1c354e162471fcf4d3fc653482322b5c044e577d087f4cebdc10ebf57a63e
CIV,Offline TA/TO,2,0,0,b5ea35d18ff69018a6528d13df3028d93b39d4b1271eeafe09131ab7887a3239
DNK,Online TA,0,2,0,30ec1f0aecf350c52dd956fa0baf3c6f662e82bf2ca23e6bcb9c7bf1a9137541
CN,Online TA,4,0,0,4354fb2a60fbd67be859cede902ce6b075ab473384bec791b923b32f5055c229
KOR,Corporate,2,0,0,ad8d80a2122791c06455dca5def2f4c378c0aee161142b3a4a8737899372efbf
LCA,Offline TA/TO,2,0,0,a12f57de1b005565a802038b7ba63fe605f63b2b6f0c0855fcbdbfce742dd77c
SAU,Online TA,2,1,0,f8bc82aafe881ecbcca474d48ad2583ca4a6bb3cece522a8b619cbd154f26eb9
KOR,Online TA,2,3,0,66d85187555c00a74f434f41acb25531ef329f19e50eef7d262e3af1e0f74ded
BGR,Direct,2,0,0,ab7f54000a1e3824440b55428b2d0367e6c82ef5043513068687f5e1973bd6a3
GRC,Direct,2,1,0,8b8aab180b097c71427b5ed06e070d612095c93dbe253511219ccf315baef6bf
DEU,Online TA,1,2,0,94d877a74dd3b401badc4f270f17d41431e8e29cfa002b20b00194003da84561
SWE,Direct,0,0,0,a8eb26f5fb7ec6f2b62cc4dad0c4a01ac41d51b208149cd189a1beb95b270033
ABW,Online TA,3,0,0,fd9deb5b31d6abab89feacb7da60c67d4412485ca3a4829b55e7445fb42a1d5f
SWE,Complementary,1,0,0,246869d5a88d1540cfe2ee9721beaf3e07c719c27a363de204aa094d41e8e3f5
KEN,Online TA,2,0,0,c37d74708cced8cfc760353b03b1aeccfe72697f3594b6b1b03674f5081682a3
HRV,Online TA,1,0,0,03fdcdbdd7a73ca0716a3b75620f01b160a8df3ba5e2c32b7d6c049b66e43a0e
GEO,Groups,1,0,0,c7b3f032c3fe4d71be251611c07860050f314bd6df0cdaad821db72529b001af
ISR,Offline TA/TO,2,1,0,af0cfb933ff3713c06c615a347f370cd6fe18822ba3b9556aee03168b19bc04e
GTM,Online TA,2,0,0,aaadd3e50afd93ae20dddb839be8163b2a8878545eaac627953712563bbe5dcd
FRA,Direct,0,2,0,ab9ce5ccc19a6304c50c9259ebfd7995a8ed205c3ba0b25ec74676bfc620599b
UGA,Online TA,2,0,0,8c74a5c037b367c33ef7ee499031af56519df9b42fdd603c1a75f86dd316de23
SVK,Offline TA/TO,2,1,0,e91cd29cfb56e27636b8d2aae8f7e805d409dff164bd5fbf7e4ec599482a7123
JPN,Direct,3,0,0,e098e21f884687910723616c4dbf307e02e28d8b336e430de3d693b1a6bac688
MLT,Groups,1,0,0,2263fbea54080edb3350cfd56614d867e468eccab6e991575e9c0dd92eb17b43
ECU,Direct,2,0,0,061eba41be71c0dba5ea31e740d9a87b5701311753ce9b66cbedeff743d7e2ef
SRB,Online TA,1,0,0,095edefc1e42e00ee65c8a9d74fe00b2e70032ffb9bcc15aae9cd1a2d4c1a503
BGR,Offline TA/TO,2,1,0,db1e98fe1ef81baadc31f143ae80986ace69eae78df82f97c22892aa2a0d7880
SRB,Groups,2,0,0,1c2159763389eef1baab3bf91e096936fdbf33d1928274567eb79a0fb9619212
NLD,Groups,0,0,0,e2abdb613ae40cc3a265fa987fc2c0427b22eee2afe7728d3985587e43d5b433
MLT,Corporate,1,0,0,d42bce35bb46c925fc86d57a8d29541839be8f5e2afddfff7bce359f543b86f0
GEO,Direct,2,0,0,43fc845e1b6a84702f8edca10aa9681a160fd850c181a4dfd1ca2d245ef3416e
CRI,Offline TA/TO,2,0,0,9805860115be203e1b89581d988bdb2d799563b66d8b8ec116fd07b902222d13
VNM,Online TA,3,0,0,ca978c257db3f565eefb8af1cbb327c3ac0ab2cdcfb63593bd7441322aa9f001
CMR,Online TA,2,1,0,6c531b46c93416fb2d402be0dcf344f5ca05a8d050441a69c212522df2c3f4cc
ECU,Groups,2,0,0,b1541d50efa78ec88634fcc408d1aca10bd05ece4e8cf606106a1b02fb399d7b
RUS,Online TA,2,0,1,52f02e0c7811fd6b70d2357f250169d4c13fad36e65ba45c9a202c0e5938bd0c
FIN,Direct,2,2,0,a89a422bcbed60e940520b5f329d24a531657a18790f0c85915a217c64f62c0f
GBR,Offline TA/TO,2,3,0,78802d8e3b48d5b9f68e1e6f48df159dffa7d912164710d535f36461629cd34c
BRA,Offline TA/TO,2,0,1,8a6ea4b1463d90de33094adfc50f539ea0c1071170780a75a4d8e8ed401c9014
HUN,Aviation,1,0,0,d676316c0a960328f17259853ee33f26c320c1ff9358ee107b726658aa7c0c33
KIR,Online TA,1,0,0,df4493b10003dda1b0cd0ebd0a88f98e55dee7df311293b6b586f17d16c9c51c
IRL,Offline TA/TO,1,2,0,13b07620f5b14994d9c2276dc2388c87c2c67e91738d8095a339c0e1c0d8cd6d
FIN,Direct,2,3,0,0e2c10d10ff944f40b39e2e1a08f03012208cfd1eb0311ea93ad6463b2e3064a
ROU,Direct,2,3,0,016284345bb46ee81d30dde05d9e8b33f72ab256c5d6de87fefd211acd7f4cf4
NOR,Online TA,3,1,0,eb5f4edf1e62658062ffa60cdd436b4f2ddb0e0e08c98d94c014a0dbd977484b
VNM,Offline TA/TO,2,0,0,f0616a06f4e57a53f4054f2d9e0ff3f296eb56a5025fdb2e26c566931d63ba1d
GBR,Direct,2,3,0,cfb4578922d58469eef6ec2c216fdf65b3a3bc1a8a79489784986b615bdaecea
CN,Offline TA/TO,2,2,0,e7984a46dda1df920e79c6dd084506a6c0f48eaea4807ee97ef5c87ce92f688b
KOR,Offline TA/TO,2,0,0,2c67c009bac0a32fd2743298400ee2e39ee9eb297bd0a80d00b0bb8ff19f36db
FIN,Aviation,1,0,0,971fe4f18ebf381d49f39c15cc6f34da75292ad7f5b8b6c03731bdec77459ec6
SLE,Online TA,2,0,0,090d7979f33a579bf627b3809090081617b6e783ffc1475d941e8f518293a2a1
IRL,Direct,3,2,0,59c25b4a13c8eb57a96c12f81fe5afbe706f40e40c3390c60d096c7cd1b8b426
KAZ,Offline TA/TO,2,0,0,1656ecfbfa844c72ecad401d978437ec743904f64ac3178f75500e4a7da9f8c8
LAO,Online TA,2,0,0,0e22a976e0a26efe88a4146fa1c4bec5497707d3cf6fe94a67d4329ff2b99dd3
NOR,Offline TA/TO,2,2,0,3a095e8bb7c1710f4cd26e1c8706a4488901eee888cbbf448a28b0c4be3f5264
CZE,Online TA,2,2,0,398f76bc32e60f8319696a74d77ffbb424194bfa264170b0be8f1faefaae4d8e
FRA,Online TA,0,3,0,b4a935a8fe6524fb2d3546d32736b1e43fd0d9c9a1f6d25d6ab6c7ec437cc1d8
DNK,Direct,3,2,0,4335f7d65784212eee3d2c6ffbdc21c8d8c9fb928beab409c32ffaaf95723680
LUX,Online TA,1,2,0,8154f49af2d12365f0ae9822ff1e63a423455fa7655342c167a698b2db11387e
TJK,Online TA,2,0,0,1ec8d04aaa81d85b04183aeeab207ec3f017a3632d62cff89f667628aeeba2f3
FRO,Online TA,3,0,0,e76051a3a59682ebc5ffbc8280157a337769dc29d5ff35528d37ddc3223239c6
LBN,Direct,1,0,0,b1cfb6fd6509e695ba84d462d352c5617e79f7eca99270479fb0dfabf0ae24bd
KNA,Offline TA/TO,2,0,0,2b567840f862516827fe50c6f321118bea325659e4bbaf739b3b2efeef2f80cd
PER,Direct,2,0,0,f22f4bae0ce128db0c66104397d01c9885c88bdc2175157aa31337a1acdd4c15
MAR,Direct,0,3,0,7bf8b45492e828b231972f3793b6e7fc8d42b3970f7792d9ab3377ce3960e580
LBY,Online TA,2,1,0,3ff11b385eeb5698421e05e8144e786fa429291a1567462dbbc082d048b15d8b
HUN,Online TA,1,1,0,00c7a2f79064f947ac45684c887f586479cf1f4bbf2ad70f4e561936010f12db
JOR,Direct,2,2,0,f81a7a6639754a3477134d3b454695f4ae4ff6a9c918abc249b1da9a2c4b0c00
FRA,Online TA,0,1,0,e79d3c587298e57b9583d17b75081384974389115928b7d677597745741b74ce
SAU,Online TA,3,0,0,260e529cd741f8f215382ee104ad507df7608c6991e8e2ca6a7136ff52bde9bd
HRV,Direct,2,2,0,824c99adba871e0f7d4b29337c27246a7ecf80dafb59f763813a696628291efa
MEX,Online TA,2,3,0,476529972476c626f433f3a38200edad6ef506b3bfbbb2ad38c0d2a34292b2b0
COL,Direct,2,0,1,1690211846c8d2a66f6631ef18479b28ce028c8b869a1999cba8a94321f5d78d
DNK,Direct,1,2,0,7e6be24842e05a131dbd4061cc7772e158c9c36c268fce0e24bc4cd17d99dc1c
SLV,Online TA,2,0,0,288602afc48f2890744f63486158d1a78622f560b0be7a690a478e511efb5077
AUS,Aviation,1,0,0,8c0de647994b3fd7315ab55b6d0ab63bc987f1886ca1c9e6bddef79f2555035f
CAF,Groups,2,0,0,6e4d0ffb61778f22d1d0e210ef9c96b163fdd12c79a9f0af03b513faca1957ac
USA,Online TA,2,3,0,1abc2d93fc6001d40203542e59886d9f7c0adde7e8430c5cb90492803cdd039e
UZB,Offline TA/TO,1,0,0,2c023a305c4d86800270025bdcfcc1bd0532a0d5f1cca37f3255b999e250a70c
IND,Direct,0,0,0,d8873af3e6711f5f13e4c3a105c6424ad7e2a88e08e1cea5476d89c8701f5a2f
KEN,Online TA,2,1,0,9bb8ee8c8770d201a8beaa9e1d07e67d11dff04dc156db4564a111da8db353fa
MYS,Online TA,3,0,0,09ab0afb787c8943cc9279ddb108ec43ca11b68c150f97ddbc64cfb3a9820bf7
IRL,Offline TA/TO,1,1,0,786c1a3b1ab2185e4f8d52eac01657ec063cd8dac982b45d1f77d0611c01de52
JOR,Offline TA/TO,2,0,0,667950de59ac31eb1a53b68eb96a211a5524784bb3163e9d03746df3b4872452
MAR,Corporate,2,0,0,7892cd34c8dd511b42c35dfb50dd24ea9010af23b1302343c4352b64b1fa7667
ARM,Direct,2,3,0,6cba1960d3c3758c3792fd2391ec5e338f182ad0de6132f9899b9d6b4a1b0e71
IRN,Direct,2,1,0,a86cba15ec1588488528f7b26088306cefa96f33e71d3741f95bd66dc66b6168
ATF,Online TA,2,0,0,b26372b30a1872e09eb6006933b287026b04a1a48b8519bdc40259aaa9ea7b14
GBR,Groups,0,0,0,abdbf76fa3fbf8da1a629cffc6c067608abda427428a87238f600a27e355b0a5
BEL,Offline TA/TO,2,0,1,4aa24a47e42c0bc6e9dab46c3e0d7c80966462a8692dc70bf0dc24583e0ab59f
CHL,Groups,1,0,0,962c2d39eb9ca40744be4cc2f3c3d6ae394a5b78e847086d529d0a4d787f023b
BEL,Direct,3,2,0,7f87b21fc6ebc9d7489070fc66d0afd7972d20be90fa1bda96d3860c1182114d
PER,Direct,1,0,0,6fb925a91982219a0416bad94ce7789df0cd84a806604b36197180258a342f6a
SDN,Offline TA/TO,2,0,0,29c5440d1b9162b0cb2adb71ac392fb326194aa58f4943b9223eede1d5c020cf
JOR,Online TA,0,2,0,70a38da5b50fa111ca82b16244d615bf3bac1f1433306ae509673f1c97cbc107
CN,Direct,2,1,1,01d2d6fee2e0a1a06f90891d5c97bfa5d75db1f711cedc8e6e53a34b17f716f2
BEL,Direct,2,3,0,2a897bd2cf2a63980233c6a660c6f36a7bd50e7b66c203fd35e679ed761f047e
ITA,Direct,2,0,1,9663d036ed7d797cf40bc87e4a03224f1a6f1ef0f1fc50e4dfeb72c9bda01b85
BEL,Direct,1,2,0,3985aa2197574835f048f8c53f1ece07dc576eec3fd7fed4cb88801292343711
SAU,Direct,2,0,0,6571e4da5ac99976cb10a21129371be8e8ae1c690bc2e6fc66c977062ac0a6b8
BRA,Offline TA/TO,0,0,0,91918aa491ba454205d7b9dce8f77a2deff3e9739fe79659aed459630d75e00d
COM,Online TA,2,2,0,e35fb1889465a5539aca569538b793aa96c126ceaa0234a2c14a421ceb40d304
USA,Direct,1,1,0,e764978e4ac3107c4a80d86ba9db0edb475a80528d4c702d3a38ec5225bc99d8
CYP,Offline TA/TO,2,0,0,a3a442d9627c9a5b9fc32432d58156a9c7cdb4d5023d020bbefd5ff8f6a436c5
NOR,Online TA,2,0,1,006a09b11d4e3fb6b6c0a4e5560f4dce233a3928a8d3882d3263421eb026058e
ESP,Direct,2,2,1,3cd25d30b3f1eccc6f2d8feb00b8af72dbe9566d996d2ce11430b739b2fc57f3
EST,Direct,1,0,0,a21710b79b5d012e4eff25876c4504b39f257c8eaf7601e8b52acc4321b3f472
TWN,Groups,1,0,0,d7e498ce7be0d1cbdc46cea0fb957c0ae4d6d7c74d1dc460de7d59421b9d2db0
PRT,Aviation,0,0,0,1fea8211ecb590de45357404291f367336d3f1790d77d42bd8d8bdfab743685b
GBR,Direct,1,1,0,da782d3c588965b8e6fc7865095e8d4cc7db1cb89850c70eb1d873c3b1bd3019
GBR,Online TA,3,2,0,b9d0607955f234463eb5eecf9248957923cec8a3d07d05b1323791a6f1cc5128
IND,Offline TA/TO,3,0,0,9d8b33ab650391a131d30312c12f3e16937d09cfa153f48423accd230ee71a85
CHN,Direct,1,3,0,94dee08cafe4dee4cd17156ddeafcf3ee47302e5700dffa53ebb5ed450bd576c
DNK,Online TA,3,1,0,e71b7b62c611a57216b31813603f26bf5d682d6f79ad164accecc235f8390df6
PAK,Corporate,2,0,0,a6283bdfe1f36a006d2f69b5ef878c27637fc88c9a23fb38cce64c7cf4ed4966
